reviewId,userId,businessName,reviewerName,platform,date,rating,reviewText,sentimentScore,sentimentCategory,responseStatus,verifiedPurchase
50846d7f-6e02-48c3-b35b-61d580b0959e,3cb42a53-68e1-4975-965e-624766bcdbbe,Mrs. Roxanne Greenfelder's Freelancer,May Spinka Sr.,Google,2023-03-14T08:35:18-04:00,1,Very disappointing experience at this Freelancer. Aiunt cubitum vito.,-0.969490890973556,Negative,Responded,true
505a3633-18e6-4d43-afd8-e0b1f214939e,3cb42a53-68e1-4975-965e-624766bcdbbe,Mrs. Roxanne Greenfelder's Freelancer,Josh Littel DDS,Manual Import,2023-04-10T12:03:33-04:00,4,Highly recommend! Everything was perfect. Amita surculus titulus ratione necessitatibus dignissimos odio adopto umbra aperte.,0.8276593778733983,Positive,Pending,false
3ebbac3f-e36c-4b58-9aa1-0eb831665bc3,3cb42a53-68e1-4975-965e-624766bcdbbe,Mrs. Roxanne Greenfelder's Freelancer,Sarah Ward,Manual Import,2023-07-07T00:13:03-04:00,5,Highly recommend! Everything was perfect. Celer conatus atque spoliatio curtus deprecator.,0.7322611841250617,Positive,Pending,false
d783e20d-30e6-4521-a460-e2bc8a3e94c6,9939aff6-c5af-48d4-804e-c7b99fb140a1,Crystal Robel V's Freelancer,Dr. Sadie Hamill,Facebook,2023-10-06T11:18:35-04:00,5,Excellent service! Will definitely return to this Freelancer again. Stips aeger beatus unus alias defendo titulus cohors.,0.7660517191826047,Positive,Ignored,false
fae8a141-534d-46dd-a51f-734cad7ae56f,9939aff6-c5af-48d4-804e-c7b99fb140a1,Crystal Robel V's Freelancer,Kristen Murphy,Yelp,2023-10-12T11:25:20-04:00,5,Excellent service! Will definitely return to this Freelancer again. Vae talio terra comes aranea commodi.,0.8475012039328228,Positive,Pending,false
03e181e7-a6ca-479e-9176-243ff02eb8d4,9939aff6-c5af-48d4-804e-c7b99fb140a1,Crystal Robel V's Freelancer,Mr. Ben Lehner,Manual Import,2023-01-31T23:57:56-05:00,4,Outstanding experience! The best Freelancer in town. Pariatur solitudo cito acsi ascisco tenetur.,0.7231401108951269,Positive,Responded,true
1af3a0ac-427d-4535-bca0-bc307c8ee04d,f1431632-bb65-493e-9be9-43eb1ba6ce97,Traci Swaniawski's Restaurant,Salvatore Leffler,Manual Import,2023-07-26T17:28:09-04:00,2,Would not recommend. Poor service quality. Supra abstergo avaritia vicinus uredo.,-0.8896309278172383,Negative,Responded,true
fbb257ad-c58b-476f-ac43-b1bb3555e019,f1431632-bb65-493e-9be9-43eb1ba6ce97,Traci Swaniawski's Restaurant,Susie Rice-Harber,Yelp,2023-03-29T14:21:09-04:00,3,Average experience. Nothing special but not terrible. Terreo adulatio debitis.,0.3228847842261769,Neutral,Ignored,false
27013ac2-0aa6-439a-bae0-4508ac34d284,f1431632-bb65-493e-9be9-43eb1ba6ce97,Traci Swaniawski's Restaurant,Louise Hudson,Facebook,2023-04-04T15:01:11-04:00,4,Excellent service! Will definitely return to this Restaurant again. Abutor dedico decor aestas.,0.7519815329004131,Positive,Ignored,true
4a8584d1-ef9a-4078-b1fa-541a9d1e56b1,538818a3-5079-4614-a160-eae061793554,Omar Beahan's Service,Claudia Jaskolski,Manual Import,2023-04-13T01:06:19-04:00,2,Would not recommend. Poor service quality. Conqueror stips beatae commodo aspernatur absconditus.,-0.97508937368014,Negative,Responded,false
34c4ea57-c5e2-4fc7-b395-d36cf95c5be2,538818a3-5079-4614-a160-eae061793554,Omar Beahan's Service,Warren Oberbrunner IV,Google,2023-08-07T19:12:03-04:00,2,Terrible experience - needs serious improvement. Tertius calcar deprimo.,-0.5757740133404238,Negative,Ignored,true
f544b241-43aa-41f4-a303-6b49e7a59615,538818a3-5079-4614-a160-eae061793554,Omar Beahan's Service,Bobby Renner,Facebook,2023-01-19T03:11:12-05:00,3,Decent Service, but room for improvement. Cito apto quis adulescens caelum ascisco creptio conqueror stillicidium.,-0.10284355323999539,Neutral,Ignored,true
59a97ce3-3220-4642-80d4-7bb78c0daad3,01604d4c-9c48-4d58-94a9-8add4db096fd,Shawna Bahringer's Freelancer,Tom Frami,Yelp,2023-05-23T00:38:19-04:00,3,Met basic expectations but didn't wow me. Illum vilitas ultra coaegresco contra territo peior universe contra.,-0.005189046806620912,Neutral,Responded,true
8209b4bc-216b-4be4-81ea-2e4cebdde249,01604d4c-9c48-4d58-94a9-8add4db096fd,Shawna Bahringer's Freelancer,Raul Brekke,Facebook,2023-11-22T21:15:08-05:00,1,Would not recommend. Poor service quality. Appello perspiciatis culpa non despecto vae capillus.,-0.7145505888431967,Negative,Pending,false
5477429f-86ed-461c-8859-a67619956dbf,01604d4c-9c48-4d58-94a9-8add4db096fd,Shawna Bahringer's Freelancer,Orlando Sanford,Yelp,2023-09-12T05:12:23-04:00,3,Decent Freelancer, but room for improvement. Alveus demens expedita culpo.,0.4470927378714737,Neutral,Pending,false
55b333d5-8c4d-4294-bf18-d79c1ace4688,01598585-7208-4bea-8258-e87985df1426,Elisa Lehner's Retail,Bert Feeney,Yelp,2023-12-21T17:50:25-05:00,3,Average experience. Nothing special but not terrible. Possimus venio laudantium complectus thermae.,-0.02114707268586996,Neutral,Responded,true
92af210a-42ac-4929-b600-7e985463ae3d,01598585-7208-4bea-8258-e87985df1426,Elisa Lehner's Retail,Elizabeth Hauck,Facebook,2023-02-12T20:55:55-05:00,2,Would not recommend. Poor service quality. Nisi ager voluptas conitor tum non altus.,-0.6426938219571883,Negative,Responded,true
56f0b1f4-53a2-48cb-944a-a8b88167b3c5,01598585-7208-4bea-8258-e87985df1426,Elisa Lehner's Retail,June Jacobson,Facebook,2023-01-05T09:03:57-05:00,2,Terrible experience - needs serious improvement. Suadeo copiose capillus paulatim commodo.,-0.9259134355877819,Negative,Pending,true
c7e731ad-9949-43da-9af9-2e67bba40169,50f803c0-a201-43a2-bcae-19d9b509ec6d,Ronald Kassulke's Service,Dr. Maggie Doyle,Facebook,2023-11-02T07:45:27-04:00,3,Decent Service, but room for improvement. Suffoco cunabula admoveo adstringo.,0.4094851688671048,Neutral,Responded,true
ec3ee6cd-9bf6-40e6-a870-7d4d4827288d,50f803c0-a201-43a2-bcae-19d9b509ec6d,Ronald Kassulke's Service,Betty Romaguera,Manual Import,2023-11-11T10:06:05-05:00,2,Would not recommend. Poor service quality. Delectus sollicito ulciscor crur.,-0.4316945707932065,Negative,Ignored,true
7f3dc672-2b86-4eec-9d94-5d12fa8f29bc,50f803c0-a201-43a2-bcae-19d9b509ec6d,Ronald Kassulke's Service,Dr. Oliver Pollich,Google,2023-01-28T09:57:25-05:00,1,Very disappointing experience at this Service. Creber arma suspendo appositus terra defleo.,-0.5678410951287136,Negative,Pending,true
85dd0231-086c-42f6-916b-e1cfbef4ba3d,f7451f87-11ec-4a61-ad80-df18297ceab8,Faith Marks's Restaurant,Anita Flatley,Google,2023-03-05T18:35:40-05:00,4,Outstanding experience! The best Restaurant in town. Astrum solutio tactus tumultus certus fugiat coruscus suffragium volo cinis.,0.8821738353781071,Positive,Ignored,false
9ab4a7e5-adb9-4068-9192-51a35fea2e59,f7451f87-11ec-4a61-ad80-df18297ceab8,Faith Marks's Restaurant,Fredrick Lebsack,Yelp,2023-10-06T02:47:06-04:00,3,Decent Restaurant, but room for improvement. Cras cur attollo vinco templum torqueo cognomen creptio cibo pectus.,0.10590167524582361,Neutral,Responded,false
414308eb-094c-4bec-84a7-43bf030451ed,f7451f87-11ec-4a61-ad80-df18297ceab8,Faith Marks's Restaurant,Jenny Cummerata-O'Keefe,Google,2023-08-15T15:14:19-04:00,5,Outstanding experience! The best Restaurant in town. Degero tenax vesco molestiae atrocitas.,0.8927492812353013,Positive,Responded,false
1a427f53-78e0-460b-9bed-e835489c9753,29051808-672e-4095-abea-2c14b1a3f85c,Jennie Beier's Freelancer,Mr. Dominick Wilkinson,Google,2023-10-25T15:39:21-04:00,1,Would not recommend. Poor service quality. Umerus consuasor illo suppono distinctio vix centum caput cuppedia curriculum.,-0.5323350149815079,Negative,Ignored,true
d87cd36e-e5da-4893-afb0-b2c56c06cc72,29051808-672e-4095-abea-2c14b1a3f85c,Jennie Beier's Freelancer,Marco Reynolds,Manual Import,2023-03-22T14:35:17-04:00,4,Outstanding experience! The best Freelancer in town. Tollo vigilo veritatis suppellex cupio decor tamdiu cogo solutio stillicidium.,0.9611423246110253,Positive,Responded,false
1e51ae5c-7454-47ff-a395-22214dcbf99a,29051808-672e-4095-abea-2c14b1a3f85c,Jennie Beier's Freelancer,Arlene Goyette,Google,2023-03-21T00:08:36-04:00,5,Highly recommend! Everything was perfect. Utilis antepono adipiscor solitudo commemoro utroque tripudio curiositas amaritudo.,0.7146411772246913,Positive,Pending,false
5a92ec1e-154b-4700-aaab-4415b954b93b,ede63d64-fcd4-4bf1-b96e-15ee9118ea9a,Winifred Langworth's Service,Clark Gottlieb,Facebook,2023-07-23T22:10:11-04:00,5,Highly recommend! Everything was perfect. Volo trepide amita torqueo utor pecto accusator baiulus beatus.,0.7236456506831735,Positive,Ignored,true
2182344f-af2e-4647-8a89-4a65f7eaff5d,ede63d64-fcd4-4bf1-b96e-15ee9118ea9a,Winifred Langworth's Service,Genevieve Auer,Facebook,2023-03-04T18:38:01-05:00,4,Excellent service! Will definitely return to this Service again. Tabernus pectus vilis sustineo victoria cribro curvo.,0.9444250554463453,Positive,Ignored,false
de41fca4-ff01-4967-9bfa-9148809f5d17,ede63d64-fcd4-4bf1-b96e-15ee9118ea9a,Winifred Langworth's Service,Peter Bogisich,Manual Import,2023-03-22T23:10:35-04:00,4,Excellent service! Will definitely return to this Service again. Cognatus tandem repellat avarus.,0.8825031704445947,Positive,Pending,false
cf4b7375-07cc-4ef8-9619-33e09ae20acd,a5ec9239-8a91-4eba-8f19-b5ac152ac310,Lucia Armstrong Jr.'s Restaurant,Miss Norma Hartmann-Ryan,Manual Import,2023-04-20T13:09:12-04:00,2,Would not recommend. Poor service quality. Angulus terga auctus.,-0.5276917960795191,Negative,Responded,true
e805326c-f8a8-4580-85f1-23e2b71b7214,a5ec9239-8a91-4eba-8f19-b5ac152ac310,Lucia Armstrong Jr.'s Restaurant,Geoffrey Wiegand,Google,2023-10-18T01:18:33-04:00,1,Very disappointing experience at this Restaurant. Adipiscor strenuus alioqui tabula combibo tumultus umerus cunabula ambitus victus.,-0.8972473334999952,Negative,Responded,false
5806d9a4-5dbe-42cd-bed5-fd37057a36e7,a5ec9239-8a91-4eba-8f19-b5ac152ac310,Lucia Armstrong Jr.'s Restaurant,Jonathan Nader,Google,2023-05-06T13:47:52-04:00,3,Met basic expectations but didn't wow me. Tenax aequitas derideo aspernatur voluptatibus turba crudelis crux infit ultra.,0.1672822824413251,Neutral,Pending,true
e4d08ee8-a797-4950-a170-47a2b81005aa,4dbabd06-f6ce-4ad7-87c0-c5115f78ac74,Beulah Schiller's Freelancer,Forrest Langosh,Google,2023-10-24T17:41:30-04:00,3,Decent Freelancer, but room for improvement. Comitatus amaritudo esse pauci abutor.,-0.11277157784277247,Neutral,Pending,true
9c59a16b-6ff5-4b62-9567-4506a778327b,4dbabd06-f6ce-4ad7-87c0-c5115f78ac74,Beulah Schiller's Freelancer,Jared Boehm,Facebook,2023-12-25T03:07:17-05:00,5,Excellent service! Will definitely return to this Freelancer again. Avarus chirographum desparatus.,0.734708628889299,Positive,Ignored,false
8eb4d6ee-af16-454f-bf0f-cab193ddbca7,4dbabd06-f6ce-4ad7-87c0-c5115f78ac74,Beulah Schiller's Freelancer,Ollie Walker,Google,2023-10-30T01:54:15-04:00,1,Very disappointing experience at this Freelancer. Adfectus adsuesco decerno aegrotatio cunabula tempora quod surgo.,-0.864760885805645,Negative,Pending,false
4eaf72c4-b6ec-432a-9dc5-3525b90cb535,fe203548-c054-4262-a3cb-1afc2f191cfc,Whitney Stanton V's Service,Dianna Quigley,Manual Import,2023-06-04T11:52:40-04:00,4,Highly recommend! Everything was perfect. Atrox denique quaerat odit pecus conitor vitium subiungo.,0.916237615544949,Positive,Responded,false
968cdbf4-be10-4b0c-8f23-f4482d0a407d,fe203548-c054-4262-a3cb-1afc2f191cfc,Whitney Stanton V's Service,Clay Durgan,Manual Import,2023-11-10T05:58:30-05:00,2,Terrible experience - needs serious improvement. Quas clementia creta tibi thema paens esse.,-0.6314844836898308,Negative,Pending,false
616772a8-0556-426f-9e34-3870470ef982,fe203548-c054-4262-a3cb-1afc2f191cfc,Whitney Stanton V's Service,Rogelio Corwin,Facebook,2023-08-19T21:32:14-04:00,5,Excellent service! Will definitely return to this Service again. Aureus articulus reprehenderit comparo anser.,0.7018217634897697,Positive,Responded,true
d0658c83-2636-4224-9049-83a96f9aa5eb,d2505860-f317-4442-be74-6fd845db9457,Howard Stanton's Retail,Marlene Torphy,Yelp,2023-08-06T21:26:25-04:00,2,Terrible experience - needs serious improvement. Conforto vesper vox.,-0.7688544156677654,Negative,Pending,true
8087db05-67c9-4412-88d3-44077107b79c,d2505860-f317-4442-be74-6fd845db9457,Howard Stanton's Retail,Andrea Rohan,Manual Import,2023-08-30T11:27:05-04:00,3,Decent Retail, but room for improvement. Cattus ago suasoria vapulus dedecor textor depopulo capitulus suggero crinis.,0.5132968052575004,Neutral,Pending,false
6fd984d8-bfca-42b5-b29d-b62e2410237b,d2505860-f317-4442-be74-6fd845db9457,Howard Stanton's Retail,Dr. Guy Johns,Manual Import,2023-07-08T00:32:06-04:00,2,Terrible experience - needs serious improvement. Sapiente derideo speculum curis.,-0.5343788532338106,Negative,Ignored,false
b023d044-22e5-47e1-a655-c71fd36507e4,98a2597f-d356-4668-9463-2a1de0505444,Dr. Matt Johnston's Freelancer,Gladys Daugherty,Google,2023-04-21T12:18:00-04:00,5,Excellent service! Will definitely return to this Freelancer again. Ventus voluptatum volutabrum amet alo eius voluptates curso spiculum spargo.,0.767351367299444,Positive,Pending,true
7755ba73-c873-42cd-b100-a1ec97995b91,98a2597f-d356-4668-9463-2a1de0505444,Dr. Matt Johnston's Freelancer,Rosemarie Botsford,Facebook,2023-02-16T00:05:18-05:00,1,Would not recommend. Poor service quality. Delectus amplus carpo vociferor solium arbitro verus.,-0.4118068475878056,Negative,Responded,true
610f143c-5cd7-4c1f-a7f9-1d789bfe9d00,98a2597f-d356-4668-9463-2a1de0505444,Dr. Matt Johnston's Freelancer,Mrs. Leigh Gleichner,Manual Import,2023-11-12T03:25:43-05:00,1,Terrible experience - needs serious improvement. Sordeo speciosus vomito.,-0.5406737416926806,Negative,Pending,true
3107aec4-6b3e-4bfa-ab8e-e544276e50ed,34408746-4dcb-44df-9346-c06968a4e9a8,Kent Simonis's Retail,Orville Rogahn,Facebook,2023-10-14T20:35:34-04:00,1,Very disappointing experience at this Retail. Qui adipisci cohors cetera alius.,-0.47739588133710464,Negative,Responded,true
70f5baaf-14dd-4e46-9ea5-fe6f08e1011c,34408746-4dcb-44df-9346-c06968a4e9a8,Kent Simonis's Retail,Timmy Davis,Manual Import,2023-12-13T12:24:05-05:00,5,Highly recommend! Everything was perfect. Vergo cena sortitus.,0.7331170250105509,Positive,Responded,true
d6a1d517-d875-4bd8-8582-d5deb7b332c5,34408746-4dcb-44df-9346-c06968a4e9a8,Kent Simonis's Retail,Rudy Kshlerin,Manual Import,2023-09-07T01:39:01-04:00,5,Outstanding experience! The best Retail in town. Circumvenio ea ducimus teneo charisma repellendus.,0.7534526420196425,Positive,Pending,true
d81e95d7-0d7a-4932-8945-a55788b4c2c8,852f777d-8a78-406e-88ff-b22d574bcc29,Beulah Koch DDS's Freelancer,Jay Rosenbaum,Google,2023-12-12T22:04:42-05:00,1,Would not recommend. Poor service quality. Ciminatio cursus cilicium cicuta color cruentus cena cubo bardus substantia.,-0.6288095427902128,Negative,Pending,false
1e7f0a94-d8ea-45b9-8e02-5f7891427982,852f777d-8a78-406e-88ff-b22d574bcc29,Beulah Koch DDS's Freelancer,Jesus Jaskolski,Yelp,2023-12-17T19:18:34-05:00,5,Highly recommend! Everything was perfect. Patior agnitio pauci astrum triduana administratio velut advenio suadeo eaque.,0.8276162727830902,Positive,Responded,true
f65a8383-0503-4c72-8c4c-58792704ff0d,852f777d-8a78-406e-88ff-b22d574bcc29,Beulah Koch DDS's Freelancer,Mr. Dave Mohr,Google,2023-11-04T10:55:20-04:00,4,Excellent service! Will definitely return to this Freelancer again. Toties cohors dens.,0.8805086922848063,Positive,Responded,false
eff5b60c-5aea-4d66-916a-bb50ca3c43ed,fcecf35d-cb84-4720-b3de-c22d09aafc4b,Melody Lockman's Service,Mrs. Camille Hahn,Yelp,2023-07-05T21:06:11-04:00,4,Highly recommend! Everything was perfect. Cupiditas venia aequus aeneus tergeo antiquus verbera.,0.9675956060787786,Positive,Responded,false
1c45c1c5-5f20-4a03-b736-57010759491d,fcecf35d-cb84-4720-b3de-c22d09aafc4b,Melody Lockman's Service,Tami Jenkins DVM,Facebook,2023-09-06T01:41:01-04:00,2,Terrible experience - needs serious improvement. Decipio cetera dicta vulariter somnus tabula attero dolor.,-0.9041692839525113,Negative,Pending,true
0206987f-f387-4a13-99a5-f18966d457e9,fcecf35d-cb84-4720-b3de-c22d09aafc4b,Melody Lockman's Service,Ken Leffler,Google,2023-12-17T07:51:27-05:00,3,Met basic expectations but didn't wow me. Cohibeo torrens tenax templum sodalitas auctor tamisium stipes repellendus.,0.34427311250627707,Neutral,Responded,true
648af1c7-37bf-4b42-9190-13f9385defe6,42d9a373-16af-4a0d-97c9-055444dcff56,Bobbie O'Kon's Service,Angel Cassin,Yelp,2023-02-17T19:23:58-05:00,5,Highly recommend! Everything was perfect. Suspendo eaque vociferor combibo error congregatio confido nesciunt eveniet ver.,0.8037242219897608,Positive,Pending,true
1af9d4c9-9056-4934-9b16-1e7f69f1e526,42d9a373-16af-4a0d-97c9-055444dcff56,Bobbie O'Kon's Service,Jake Schuster-Homenick,Manual Import,2023-04-19T19:07:54-04:00,3,Decent Service, but room for improvement. Audentia succurro tunc turbo admoneo adsidue.,0.14392575972819172,Neutral,Pending,true
cf9ad1f1-ec5e-44d6-a67d-0b3b2e486fc3,42d9a373-16af-4a0d-97c9-055444dcff56,Bobbie O'Kon's Service,Marc Bogan,Manual Import,2023-12-07T04:27:52-05:00,4,Outstanding experience! The best Service in town. Thymbra capto denego undique coepi vulnero.,0.9703221304927185,Positive,Ignored,true
dedeb620-aee9-4963-9df1-d04a1144fec0,ae856ec4-98ff-47ff-bfa0-9dc9526be8e2,Barbara Keeling's Service,Irma Bednar,Yelp,2023-11-18T08:26:18-05:00,4,Highly recommend! Everything was perfect. Accendo statim abutor eos stultus facere atavus in via.,0.919709733600306,Positive,Pending,false
29c5bed3-82eb-49a3-a0bd-e35a05952c35,ae856ec4-98ff-47ff-bfa0-9dc9526be8e2,Barbara Keeling's Service,Jeremy Yost,Facebook,2023-08-10T09:50:18-04:00,4,Highly recommend! Everything was perfect. Triumphus color considero beatae caelestis conservo rem animi atrox esse.,0.9692987985245403,Positive,Pending,true
a10f32d9-47ce-4952-a95b-88be1b688d90,ae856ec4-98ff-47ff-bfa0-9dc9526be8e2,Barbara Keeling's Service,Traci Doyle,Manual Import,2023-10-18T02:28:28-04:00,1,Would not recommend. Poor service quality. Pariatur complectus accommodo benigne celo architecto acquiro umerus maxime currus.,-0.6800101856352214,Negative,Responded,true
bb025646-7575-4ad6-996e-60ae96a04f9d,cc13d84d-e170-423b-aa4f-56ddf108d739,Herman Fisher's Retail,Bertha Russel,Facebook,2023-08-20T00:39:23-04:00,1,Very disappointing experience at this Retail. Cresco voro summa amet temperantia sint tero numquam.,-0.7434242560019908,Negative,Ignored,true
414ddbea-cb36-4c31-b462-ce7ff4c2a486,cc13d84d-e170-423b-aa4f-56ddf108d739,Herman Fisher's Retail,Tracy Brown,Manual Import,2023-06-16T03:37:05-04:00,4,Outstanding experience! The best Retail in town. Soleo depromo suscipio villa studio utrum cognatus volo.,0.8406344020432286,Positive,Responded,false
75d58bb3-49d2-4ce3-99ec-a1cad1ec6c5b,cc13d84d-e170-423b-aa4f-56ddf108d739,Herman Fisher's Retail,Patty Predovic,Yelp,2023-09-08T07:36:54-04:00,3,Average experience. Nothing special but not terrible. Tabesco sumptus appositus aliquid.,0.14032981291041013,Neutral,Pending,true
fd6e718a-b4dd-48ad-bbf4-d880dae4c07c,488bfdbc-d637-4381-a157-d49f01f530b0,Franklin Hettinger's Freelancer,Kenneth Nicolas,Google,2023-03-13T08:37:05-04:00,5,Excellent service! Will definitely return to this Freelancer again. Dolores deripio ver cursim.,0.9739187474277646,Positive,Pending,true
c9c7e790-ed9e-4bb2-97c9-b8802a286eb8,488bfdbc-d637-4381-a157-d49f01f530b0,Franklin Hettinger's Freelancer,Jerry Harris V,Facebook,2023-01-11T23:41:53-05:00,1,Would not recommend. Poor service quality. Aegrotatio alioqui solum.,-0.7456662642881036,Negative,Ignored,false
47ab34c0-30f8-49ad-bb20-53e7afdf8426,488bfdbc-d637-4381-a157-d49f01f530b0,Franklin Hettinger's Freelancer,Otis Thiel DDS,Yelp,2023-05-25T07:22:25-04:00,4,Excellent service! Will definitely return to this Freelancer again. Decretum concedo vos omnis trucido vita aeger nisi cunabula conservo.,0.9165338769420748,Positive,Responded,false
